   n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time, bubble_sort_cmp, bubble_sort_swaps, bubble_sort_time, heap_sort_cmp, heap_sort_swaps, heap_sort_time
 766,          1145,             381,            999,      3784,           0,       1999,          292995,                 0,            86102,         12933,               0,           5616
 767,          1146,             381,            523,      3790,           0,       2017,          293761,                 0,            86029,         12965,               0,           7037
 768,          1149,             383,           1013,      3801,           0,       2000,          294528,                 0,            86569,         12989,               0,           6000
 769,          1151,             384,            987,      3803,           0,       1999,          295296,                 0,            87644,         13006,               0,           6456
 770,          1152,             384,            999,      3814,           0,        990,          296065,                 0,            85607,         13019,               0,           6571
 771,          1153,             384,            999,      3822,           0,       1999,          296835,                 0,            86000,         13047,               0,           6016
 772,          1154,             384,              0,      3791,           0,       1999,          297606,                 0,            87000,         13064,               0,           5999
 773,          1156,             385,              0,      3795,           0,        999,          298378,                 0,            90429,         13085,               0,           6997
 774,          1159,             387,            999,      3819,           0,       1999,          299151,                 0,            88000,         13104,               0,           6999
 775,          1160,             387,           1000,      3820,           0,       1995,          299925,                 0,            88615,         13118,               0,           6982
 776,          1161,             387,            999,      3821,           0,       2017,          300700,                 0,            89000,         13134,               0,           6981
 777,          1162,             387,           1019,      3825,           0,       1998,          301476,                 0,            88000,         13161,               0,           5976
 778,          1163,             387,              0,      3842,           0,       1030,          302253,                 0,            88171,         13177,               0,           7000
 779,          1164,             387,            976,      3839,           0,       2005,          303031,                 0,            90604,         13196,               0,           6003
 780,          1165,             387,           1008,      3842,           0,       1991,          303810,                 0,            89577,         13216,               0,           7005
 781,          1166,             387,           1000,      3848,           0,       1995,          304590,                 0,            89529,         13238,               0,           6992
 782,          1167,             387,           1009,      3851,           0,       1998,          305371,                 0,            89013,         13255,               0,           5999
 783,          1168,             387,              0,      3863,           0,       2007,          306153,                 0,            90012,         13274,               0,           6975
 784,          1169,             387,           1007,      3864,           0,       2003,          306936,                 0,            89968,         13294,               0,           7030
 785,          1170,             387,            970,      3867,           0,       1985,          307720,                 0,            89594,         13315,               0,           6307
 786,          1171,             387,              0,      3869,           0,       2004,          308505,                 0,            90000,         13333,               0,           7013
 787,          1172,             387,            986,      3873,           0,       1999,          309291,                 0,            90013,         13361,               0,           6982
 788,          1173,             387,           1018,      3877,           0,       2002,          310078,                 0,            90752,         13378,               0,           7001
 789,          1175,             388,            984,      3869,           0,       2000,          310866,                 0,            91495,         13399,               0,           7005
 790,          1176,             388,           1001,      3890,           0,       1998,          311655,                 0,            91526,         13416,               0,           6999
 791,          1178,             389,            999,      3898,           0,       1520,          312445,                 0,            90988,         13437,               0,           7011
 792,          1179,             389,            999,      3890,           0,       1999,          313236,                 0,            90999,         13448,               0,           6000
 793,          1180,             389,              0,      3897,           0,        999,          314028,                 0,            94024,         13469,               0,           6999
 794,          1181,             389,           1006,      3927,           0,       1993,          314821,                 0,            95243,         13492,               0,           5997
 795,          1182,             389,              0,      3922,           0,       1035,          315615,                 0,            93562,         13510,               0,           7017
 796,          1183,             389,            999,      3913,           0,       1995,          316410,                 0,            99003,         13530,               0,           6000
 797,          1184,             389,              0,      3934,           0,       1017,          317206,                 0,            92318,         13551,               0,           6999
 798,          1185,             389,              0,      3937,           0,       2000,          318003,                 0,            92652,         13574,               0,           7017
 799,          1186,             389,            978,      3932,           0,       2011,          318801,                 0,            93302,         13595,               0,           6013
 800,          1188,             390,              0,      3945,           0,        995,          319600,                 0,            92640,         13612,               0,           6970
 801,          1189,             390,              0,      3948,           0,        999,          320400,                 0,            96971,         13632,               0,           6998
 802,          1190,             390,              0,      3957,           0,       1996,          321201,                 0,            95996,         13649,               0,           7000
 803,          1191,             390,           1002,      3952,           0,       1997,          322003,                 0,            95999,         13672,               0,           6995
 804,          1192,             390,              0,      3952,           0,       1996,          322806,                 0,            96509,         13691,               0,           7000
 805,          1193,             390,           1005,      3961,           0,       1996,          323610,                 0,            95338,         13717,               0,           6999
 806,          1194,             390,           1000,      3965,           0,       1999,          324415,                 0,            97001,         13727,               0,           6999
 807,          1195,             390,           1001,      3972,           0,       1998,          325221,                 0,            96041,         13756,               0,           7000
 808,          1196,             390,              0,      3985,           0,       1998,          326028,                 0,            95528,         13776,               0,           6998
 809,          1197,             390,           1001,      3984,           0,       1998,          326836,                 0,            96034,         13791,               0,           7512
 810,          1198,             390,              0,      3988,           0,       2001,          327645,                 0,            96000,         13809,               0,           6999
 811,          1200,             391,            998,      3995,           0,       2001,          328455,                 0,            98997,         13828,               0,           8003
 812,          1202,             392,           1002,      4002,           0,       1995,          329266,                 0,            97004,         13848,               0,           5997
 813,          1203,             392,              0,      4011,           0,       1994,          330078,                 0,            97513,         13872,               0,           7000
 814,          1204,             392,              0,      4022,           0,       1990,          330891,                 0,            98515,         13890,               0,           6999
 815,          1206,             393,              0,      4017,           0,       2003,          331705,                 0,            96998,         13910,               0,           7003
 816,          1208,             394,              0,      4027,           0,       1995,          332520,                 0,            98651,         13919,               0,           7005
 817,          1210,             395,           1002,      4029,           0,       1998,          333336,                 0,            97517,         13946,               0,           6998
 818,          1215,             399,           1002,      4041,           0,       1997,          334153,                 0,            99542,         13968,               0,           6999
 819,          1216,             399,           1006,      4034,           0,       1999,          334971,                 0,            99026,         13991,               0,           7995
 820,          1217,             399,           1001,      4034,           0,       1998,          335790,                 0,           100000,         14005,               0,           7003
 821,          1218,             399,           1042,      4049,           0,       1995,                ,                  ,                 ,         14031,               0,           6999
 822,          1219,             399,              0,      4065,           0,        999,                ,                  ,                 ,         14048,               0,           7000
 823,          1220,             399,            999,      4059,           0,       1982,                ,                  ,                 ,         14066,               0,           7015
 824,          1221,             399,            984,      4065,           0,       1999,                ,                  ,                 ,         14088,               0,           7017
 825,          1222,             399,              0,      4070,           0,       2000,                ,                  ,                 ,         14109,               0,           6999
 826,          1223,             399,            986,      4076,           0,       2017,                ,                  ,                 ,         14126,               0,           7000
 827,          1225,             400,            752,      4083,           0,       1981,                ,                  ,                 ,         14148,               0,           7017
 828,          1228,             402,              0,      4097,           0,       2000,                ,                  ,                 ,         14168,               0,           6994
 829,          1230,             403,           1000,      4099,           0,       2004,                ,                  ,                 ,         14189,               0,           7999
 830,          1231,             403,              0,      4114,           0,       1988,                ,                  ,                 ,         14204,               0,           7011
 831,          1232,             403,              0,      4121,           0,       1994,                ,                  ,                 ,         14223,               0,           6999
 832,          1233,             403,           1013,      4114,           0,       2004,                ,                  ,                 ,         14234,               0,           7999
 833,          1234,             403,              0,      4119,           0,       1978,                ,                  ,                 ,         14258,               0,           7016
 834,          1235,             403,              0,      4120,           0,       1999,                ,                  ,                 ,         14285,               0,           6983
 835,          1236,             403,            998,      4123,           0,       2017,                ,                  ,                 ,         14300,               0,           6999
 836,          1240,             406,           1000,      4138,           0,       1999,                ,                  ,                 ,         14318,               0,           6999
 837,          1241,             406,              0,      4142,           0,       1999,                ,                  ,                 ,         14345,               0,           8006
 838,          1242,             406,            976,      4135,           0,       2012,                ,                  ,                 ,         14362,               0,           7004
 839,          1243,             406,              0,      4135,           0,       1994,                ,                  ,                 ,         14380,               0,           7004
 840,          1244,             406,              0,      4155,           0,       1999,                ,                  ,                 ,         14396,               0,           7296
 841,          1245,             406,            717,      4159,           0,       2004,                ,                  ,                 ,         14416,               0,           7590
 842,          1246,             406,           1000,      4162,           0,       1999,                ,                  ,                 ,         14441,               0,           6999
 843,          1247,             406,            999,      4176,           0,       2000,                ,                  ,                 ,         14454,               0,           7999
 844,          1248,             406,              0,      4185,           0,       1708,                ,                  ,                 ,         14477,               0,           7016
 845,          1249,             406,              0,      4186,           0,       1987,                ,                  ,                 ,         14497,               0,           7001
 846,          1250,             406,              0,      4200,           0,       1996,                ,                  ,                 ,         14518,               0,           7000
 847,          1251,             406,            999,      4213,           0,       2002,                ,                  ,                 ,         14538,               0,           7013
 848,          1252,             406,              0,      4194,           0,       1982,                ,                  ,                 ,         14558,               0,           6982
 849,          1253,             406,           1013,      4196,           0,       2004,                ,                  ,                 ,         14583,               0,           8000
 850,          1255,             407,           1000,      4206,           0,       2000,                ,                  ,                 ,         14592,               0,           7999
 851,          1256,             407,              0,      4213,           0,       2000,                ,                  ,                 ,         14622,               0,           6987
 852,          1257,             407,              0,      4219,           0,       2004,                ,                  ,                 ,         14637,               0,           6999
 853,          1259,             408,              0,      4231,           0,       1999,                ,                  ,                 ,         14659,               0,           6948
 854,          1260,             408,              0,      4231,           0,       2000,                ,                  ,                 ,         14683,               0,           7006
 855,          1261,             408,              0,      4238,           0,       2012,                ,                  ,                 ,         14700,               0,           7004
 856,          1262,             408,           1000,      4246,           0,       1999,                ,                  ,                 ,         14716,               0,           7982
 857,          1264,             409,           1012,      4253,           0,       2004,                ,                  ,                 ,         14730,               0,           7992
 858,          1266,             410,            991,      4260,           0,       2011,                ,                  ,                 ,         14751,               0,           8004
 859,          1268,             411,            995,      4267,           0,       2004,                ,                  ,                 ,         14775,               0,           7999
 860,          1270,             412,           1000,      4265,           0,       1999,                ,                  ,                 ,         14792,               0,           8003
 861,          1271,             412,            991,      4261,           0,       1986,                ,                  ,                 ,         14807,               0,           7018
 862,          1272,             412,            999,      4279,           0,       2000,                ,                  ,                 ,         14837,               0,           7995
 863,          1273,             412,           1000,      4291,           0,       1999,                ,                  ,                 ,         14857,               0,           7001
 864,          1274,             412,              0,      4304,           0,       2012,                ,                  ,                 ,         14870,               0,           7999
 865,          1276,             413,            999,      4310,           0,       2000,                ,                  ,                 ,         14890,               0,           8032
 866,          1278,             414,              0,      4316,           0,       3000,                ,                  ,                 ,         14910,               0,           6989
 867,          1282,             417,              0,      4319,           0,       1999,                ,                  ,                 ,         14926,               0,           7000
 868,          1283,             417,              0,      4323,           0,       1977,                ,                  ,                 ,         14953,               0,           7011
 869,          1284,             417,            999,      4319,           0,       2000,                ,                  ,                 ,         14966,               0,           6985
 870,          1285,             417,              0,      4339,           0,       2000,                ,                  ,                 ,         14992,               0,           7013
 871,          1286,             417,              0,      4328,           0,       1996,                ,                  ,                 ,         15011,               0,           7579
 872,          1288,             418,              0,      4355,           0,       1999,                ,                  ,                 ,         15026,               0,           6986
 873,          1289,             418,              0,      4356,           0,       2000,                ,                  ,                 ,         15038,               0,           8000
 874,          1290,             418,            999,      4353,           0,       1985,                ,                  ,                 ,         15062,               0,           8014
 875,          1291,             418,            999,      4366,           0,       2000,                ,                  ,                 ,         15088,               0,           6999
 876,          1292,             418,              0,      4382,           0,       2000,                ,                  ,                 ,         15107,               0,           8000
 877,          1294,             419,              0,      4386,           0,       1982,                ,                  ,                 ,         15127,               0,           8016
 878,          1296,             420,           1000,      4377,           0,       2031,                ,                  ,                 ,         15149,               0,           8000
 879,          1297,             420,            999,      4379,           0,       2000,                ,                  ,                 ,         15166,               0,           7564
 880,          1298,             420,              0,      4402,           0,       1625,                ,                  ,                 ,         15183,               0,           9011
 881,          1300,             421,              0,      4405,           0,       2020,                ,                  ,                 ,         15203,               0,           7999
 882,          1301,             421,              0,      4422,           0,       2000,                ,                  ,                 ,         15224,               0,           7989
 883,          1302,             421,           1021,      4425,           0,       2010,                ,                  ,                 ,         15243,               0,           8004
 884,          1303,             421,              0,      4418,           0,       2000,                ,                  ,                 ,         15263,               0,           7577
 885,          1305,             422,           1000,      4417,           0,       2032,                ,                  ,                 ,         15283,               0,           6994
 886,          1306,             422,              0,      4435,           0,       2017,                ,                  ,                 ,         15305,               0,           7584
 887,          1307,             422,              0,      4442,           0,       1000,                ,                  ,                 ,         15326,               0,           7704
 888,          1308,             422,            999,      4442,           0,       1999,                ,                  ,                 ,         15342,               0,           7985
 889,          1309,             422,           1010,      4454,           0,       1993,                ,                  ,                 ,         15363,               0,           7004
 890,          1310,             422,              0,      4453,           0,       1996,                ,                  ,                 ,         15380,               0,           9336
 891,          1311,             422,              0,      4468,           0,       2042,                ,                  ,                 ,         15400,               0,           7714
 892,          1312,             422,            538,      4474,           0,       1577,                ,                  ,                 ,         15423,               0,           7606
 893,          1313,             422,           1013,      4478,           0,       2013,                ,                  ,                 ,         15448,               0,           6999
 894,          1315,             423,              0,      4489,           0,       1999,                ,                  ,                 ,         15458,               0,           8000
 895,          1317,             424,            999,      4500,           0,       1986,                ,                  ,                 ,         15484,               0,           7998
 896,          1320,             426,              0,      4495,           0,       2012,                ,                  ,                 ,         15505,               0,           7000
 897,          1321,             426,              0,      4501,           0,       2000,                ,                  ,                 ,         15520,               0,           7999
 898,          1322,             426,            999,      4516,           0,       1999,                ,                  ,                 ,         15539,               0,           7999
 899,          1324,             427,           1000,      4524,           0,       1999,                ,                  ,                 ,         15565,               0,           8000
 900,          1325,             427,              0,      4509,           0,       1996,                ,                  ,                 ,         15579,               0,           8019
 901,          1326,             427,              0,      4518,           0,       3000,                ,                  ,                 ,         15605,               0,           7999
 902,          1327,             427,           1000,      4514,           0,       1999,                ,                  ,                 ,         15623,               0,           7000
 903,          1329,             428,              0,      4519,           0,       2007,                ,                  ,                 ,         15640,               0,           7999
 904,          1330,             428,            999,      4555,           0,       2000,                ,                  ,                 ,         15658,               0,           8000
 905,          1331,             428,            999,      4558,           0,       2000,                ,                  ,                 ,         15672,               0,           8000
 906,          1332,             428,            986,      4572,           0,       2013,                ,                  ,                 ,         15698,               0,           9004
 907,          1333,             428,           1000,      4566,           0,       1989,                ,                  ,                 ,         15716,               0,           8017
 908,          1334,             428,            982,      4558,           0,       2012,                ,                  ,                 ,         15738,               0,           8004
 909,          1337,             430,              0,      4557,           0,       2000,                ,                  ,                 ,         15756,               0,           8000
 910,          1341,             433,           1000,      4555,           0,       1981,                ,                  ,                 ,         15777,               0,           8004
 911,          1342,             433,           1006,      4571,           0,       3003,                ,                  ,                 ,         15798,               0,           8008
 912,          1343,             433,           1004,      4585,           0,       1999,                ,                  ,                 ,         15819,               0,           7995
 913,          1345,             434,            999,      4587,           0,       3292,                ,                  ,                 ,         15840,               0,           8413
 914,          1346,             434,              0,      4583,           0,       2004,                ,                  ,                 ,         15855,               0,           9011
 915,          1347,             434,              0,      4600,           0,       1999,                ,                  ,                 ,         15877,               0,           8000
 916,          1348,             434,              0,      4597,           0,       2000,                ,                  ,                 ,         15886,               0,           7988
 917,          1349,             434,            995,      4604,           0,       3010,                ,                  ,                 ,         15912,               0,           8004
 918,          1350,             434,           1000,      4604,           0,       1999,                ,                  ,                 ,         15932,               0,           7999
 919,          1352,             435,              0,      4623,           0,       1983,                ,                  ,                 ,         15954,               0,           8010
 920,          1353,             435,              0,      4621,           0,       2000,                ,                  ,                 ,         15965,               0,           8000
 921,          1354,             435,           1000,      4624,           0,       2985,                ,                  ,                 ,         15998,               0,           8014
 922,          1356,             436,            999,      4631,           0,       2000,                ,                  ,                 ,         16007,               0,           9000
 923,          1357,             436,              0,      4643,           0,       2000,                ,                  ,                 ,         16039,               0,           8000
 924,          1358,             436,              0,      4657,           0,       2008,                ,                  ,                 ,         16054,               0,           8004
 925,          1359,             436,            999,      4658,           0,       1982,                ,                  ,                 ,         16071,               0,           8004
 926,          1361,             437,              0,      4659,           0,       2004,                ,                  ,                 ,         16089,               0,           7991
 927,          1362,             437,              0,      4663,           0,       2017,                ,                  ,                 ,         16112,               0,           8018
 928,          1363,             437,              0,      4697,           0,       1990,                ,                  ,                 ,         16130,               0,           8543
 929,          1364,             437,              0,      4701,           0,       2018,                ,                  ,                 ,         16148,               0,           8999
 930,          1367,             439,              0,      4686,           0,       1999,                ,                  ,                 ,         16162,               0,           8000
 931,          1371,             442,           1473,      4704,           0,       2521,                ,                  ,                 ,         16186,               0,           8001
 932,          1372,             442,           1010,      4703,           0,       1992,                ,                  ,                 ,         16211,               0,           7999
 933,          1373,             442,           1000,      4706,           0,       1999,                ,                  ,                 ,         16229,               0,           7997
 934,          1375,             443,           1003,      4713,           0,       2012,                ,                  ,                 ,         16251,               0,           7999
 935,          1376,             443,           1000,      4727,           0,       3000,                ,                  ,                 ,         16273,               0,           7999
 936,          1377,             443,              0,      4736,           0,       2000,                ,                  ,                 ,         16290,               0,           7994
 937,          1378,             443,              0,      4738,           0,       1982,                ,                  ,                 ,         16304,               0,           8017
 938,          1379,             443,              0,      4750,           0,       1990,                ,                  ,                 ,         16326,               0,           8004
 939,          1380,             443,              0,      4746,           0,       1999,                ,                  ,                 ,         16352,               0,           7995
 940,          1382,             444,           1000,      4758,           0,       1999,                ,                  ,                 ,         16371,               0,           8981
 941,          1385,             446,           1017,      4758,           0,       1982,                ,                  ,                 ,         16388,               0,           8000
 942,          1388,             448,           1000,      4779,           0,       1989,                ,                  ,                 ,         16408,               0,           8018
 943,          1389,             448,              0,      4778,           0,       2999,                ,                  ,                 ,         16428,               0,           7995
 944,          1390,             448,              0,      4787,           0,       2000,                ,                  ,                 ,         16443,               0,           8982
 945,          1392,             449,           1000,      4792,           0,       2012,                ,                  ,                 ,         16462,               0,           8004
 946,          1393,             449,              0,      4806,           0,       2000,                ,                  ,                 ,         16485,               0,           8999
 947,          1394,             449,           1000,      4814,           0,       3000,                ,                  ,                 ,         16505,               0,          10975
 948,          1396,             450,              0,      4792,           0,       2007,                ,                  ,                 ,         16517,               0,           8017
 949,          1398,             451,           1000,      4794,           0,       1999,                ,                  ,                 ,         16545,               0,           8983
 950,          1399,             451,            998,      4814,           0,       2017,                ,                  ,                 ,         16567,               0,           8000
 951,          1400,             451,            982,      4833,           0,       3024,                ,                  ,                 ,         16585,               0,           8560
 952,          1401,             451,            999,      4828,           0,       1986,                ,                  ,                 ,         16603,               0,           8004
 953,          1402,             451,              0,      4829,           0,       1999,                ,                  ,                 ,         16619,               0,           7995
 954,          1403,             451,            996,      4856,           0,       2020,                ,                  ,                 ,         16639,               0,           9032
 955,          1404,             451,            999,      4850,           0,       1999,                ,                  ,                 ,         16660,               0,           7584
 956,          1406,             452,              0,      4856,           0,       2017,                ,                  ,                 ,         16683,               0,           8995
 957,          1407,             452,           1004,      4868,           0,       2000,                ,                  ,                 ,         16702,               0,           8245
 958,          1409,             453,            731,      4877,           0,       3022,                ,                  ,                 ,         16721,               0,           8000
 959,          1410,             453,              0,      4892,           0,       1995,                ,                  ,                 ,         16740,               0,           8999
 960,          1411,             453,              0,      4885,           0,       1999,                ,                  ,                 ,         16754,               0,           8999
 961,          1412,             453,           1000,      4891,           0,       1995,                ,                  ,                 ,         16778,               0,           8295
 962,          1413,             453,              0,      4911,           0,       2002,                ,                  ,                 ,         16801,               0,           8571
 963,          1414,             453,           1001,      4917,           0,       2000,                ,                  ,                 ,         16819,               0,           9000
 964,          1415,             453,              0,      4918,           0,       2000,                ,                  ,                 ,         16832,               0,           8998
 965,          1416,             453,            997,      4918,           0,       2017,                ,                  ,                 ,         16857,               0,           8985
 966,          1417,             453,           1038,      4927,           0,       1981,                ,                  ,                 ,         16873,               0,           8004
 967,          1418,             453,           1000,      4937,           0,       2534,                ,                  ,                 ,         16896,               0,           8606
 968,          1420,             454,           1000,      4940,           0,       1999,                ,                  ,                 ,         16918,               0,           8000
 969,          1422,             455,              0,      4945,           0,       1576,                ,                  ,                 ,         16926,               0,           8000
 970,          1424,             456,              0,      4942,           0,       2012,                ,                  ,                 ,         16952,               0,           9004
 971,          1425,             456,           1000,      4958,           0,       2977,                ,                  ,                 ,         16976,               0,           8022
 972,          1426,             456,              0,      4962,           0,       2000,                ,                  ,                 ,         16997,               0,           8999
 973,          1428,             457,           1000,      4968,           0,       3000,                ,                  ,                 ,         17021,               0,           8018
 974,          1429,             457,            992,      4969,           0,       2013,                ,                  ,                 ,         17036,               0,           8554
 975,          1431,             458,           1013,      4993,           0,       2241,                ,                  ,                 ,         17047,               0,           8020
 976,          1432,             458,              0,      4969,           0,       1999,                ,                  ,                 ,         17072,               0,           8000
 977,          1433,             458,              0,      4972,           0,       1999,                ,                  ,                 ,         17084,               0,           9003
 978,          1434,             458,              0,      4986,           0,       2004,                ,                  ,                 ,         17112,               0,           8969
 979,          1436,             459,              0,      4990,           0,       1999,                ,                  ,                 ,         17133,               0,           7998
 980,          1437,             459,              0,      5023,           0,       1997,                ,                  ,                 ,         17155,               0,           9003
 981,          1441,             462,              0,      5023,           0,       1998,                ,                  ,                 ,         17176,               0,           8999
 982,          1442,             462,              0,      5035,           0,       1998,                ,                  ,                 ,         17183,               0,           9000
 983,          1443,             462,              0,      5048,           0,       1997,                ,                  ,                 ,         17210,               0,          11001
 984,          1444,             462,            993,      5041,           0,       2998,                ,                  ,                 ,         17229,               0,          10992
 985,          1446,             463,           1000,      5045,           0,       2008,                ,                  ,                 ,         17250,               0,           8001
 986,          1447,             463,            986,      5058,           0,       2000,                ,                  ,                 ,         17269,               0,           7991
 987,          1448,             463,              0,      5058,           0,       2999,                ,                  ,                 ,         17291,               0,          10000
 988,          1449,             463,           1000,      5072,           0,       2998,                ,                  ,                 ,         17307,               0,           8998
 989,          1450,             463,            999,      5076,           0,       3027,                ,                  ,                 ,         17323,               0,           8987
 990,          1451,             463,           1010,      5084,           0,       3001,                ,                  ,                 ,         17347,               0,           9000
 991,          1452,             463,           2010,      5078,           0,       1999,                ,                  ,                 ,         17367,               0,           9017
 992,          1453,             463,              0,      5102,           0,       2000,                ,                  ,                 ,         17387,               0,           8012
 993,          1455,             464,           1004,      5103,           0,       1999,                ,                  ,                 ,         17405,               0,           7999
 994,          1456,             464,              0,      5116,           0,       1995,                ,                  ,                 ,         17428,               0,           7985
 995,          1457,             464,           1004,      5123,           0,       2017,                ,                  ,                 ,         17444,               0,           8000
 996,          1458,             464,              0,      5131,           0,       1983,                ,                  ,                 ,         17469,               0,           8017
 997,          1459,             464,              0,      5130,           0,       2000,                ,                  ,                 ,         17486,               0,           8999
 998,          1460,             464,              0,      5136,           0,       1985,                ,                  ,                 ,         17501,               0,           9011
 999,          1463,             466,              0,      5146,           0,       1999,                ,                  ,                 ,         17513,               0,           9262
1000,          1465,             467,            725,      5150,           0,       3006,                ,                  ,                 ,         17543,               0,           8987
