    n, merge_cmp, merge_swaps, merge_time, heap_sort_cmp, heap_sort_swaps, heap_sort_time
 9020,    107237,           0,      43590,              ,                ,               
 9021,    107256,           0,      43022,              ,                ,               
 9022,    107258,           0,      42517,              ,                ,               
 9023,    107316,           0,      44001,              ,                ,               
 9024,    107321,           0,      44026,              ,                ,               
 9025,    107335,           0,      43610,              ,                ,               
 9026,    107316,           0,      45968,              ,                ,               
 9027,    107323,           0,      42999,              ,                ,               
 9028,    107304,           0,      44002,              ,                ,               
 9029,    107309,           0,      46350,              ,                ,               
 9030,    107361,           0,      44512,              ,                ,               
 9031,    107376,           0,      43998,              ,                ,               
 9032,    107376,           0,      46003,              ,                ,               
 9033,    107420,           0,      44002,              ,                ,               
 9034,    107447,           0,      44510,              ,                ,               
 9035,    107424,           0,      42999,              ,                ,               
 9036,    107410,           0,      43999,              ,                ,               
 9037,    107452,           0,      43402,              ,                ,               
 9038,    107447,           0,      44235,              ,                ,               
 9039,    107489,           0,      43989,              ,                ,               
 9040,    107531,           0,      44000,              ,                ,               
 9041,    107538,           0,      45579,              ,                ,               
 9042,    107553,           0,      47291,              ,                ,               
 9043,    107556,           0,      44510,              ,                ,               
 9044,    107604,           0,      43994,              ,                ,               
 9045,    107580,           0,      47991,              ,                ,               
 9046,    107551,           0,      43593,              ,                ,               
 9047,    107575,           0,      44000,              ,                ,               
 9048,    107656,           0,      43005,              ,                ,               
 9049,    107670,           0,      43031,              ,                ,               
 9050,    107629,           0,      44574,              ,                ,               
 9051,    107690,           0,      43597,              ,                ,               
 9052,    107671,           0,      42999,              ,                ,               
 9053,    107692,           0,      44988,              ,                ,               
 9054,    107704,           0,      43999,              ,                ,               
 9055,    107659,           0,      45520,              ,                ,               
 9056,    107627,           0,      45005,              ,                ,               
 9057,    107654,           0,      45001,              ,                ,               
 9058,    107703,           0,      45586,              ,                ,               
 9059,    107729,           0,      44000,              ,                ,               
 9060,    107792,           0,      43986,              ,                ,               
 9061,    107826,           0,      43000,              ,                ,               
 9062,    107780,           0,      43581,              ,                ,               
 9063,    107851,           0,      44000,              ,                ,               
 9064,    107863,           0,      43595,              ,                ,               
 9065,    107860,           0,      43986,              ,                ,               
 9066,    107881,           0,      43224,              ,                ,               
 9067,    107860,           0,      49727,              ,                ,               
 9068,    107884,           0,      45985,              ,                ,               
 9069,    107886,           0,      46000,              ,                ,               
 9070,    107922,           0,      45020,              ,                ,               
 9071,    107957,           0,      43565,              ,                ,               
 9072,    107977,           0,      43605,              ,                ,               
 9073,    107985,           0,      43978,              ,                ,               
 9074,    107991,           0,      43986,              ,                ,               
 9075,    108028,           0,      44018,              ,                ,               
 9076,    108024,           0,      44550,              ,                ,               
 9077,    108019,           0,      43990,              ,                ,               
 9078,    108059,           0,      45000,              ,                ,               
 9079,    108047,           0,      44568,              ,                ,               
 9080,    107965,           0,      42999,              ,                ,               
 9081,    107966,           0,      45933,              ,                ,               
 9082,    108041,           0,      43986,              ,                ,               
 9083,    108014,           0,      44600,              ,                ,               
 9084,    108015,           0,      44580,              ,                ,               
 9085,    108064,           0,      46558,              ,                ,               
 9086,    108102,           0,      43999,              ,                ,               
 9087,    108137,           0,      44000,              ,                ,               
 9088,    108210,           0,      44884,              ,                ,               
 9089,    108220,           0,      44057,              ,                ,               
 9090,    108230,           0,      44018,              ,                ,               
 9091,    108269,           0,      42978,              ,                ,               
 9092,    108240,           0,      43567,              ,                ,               
 9093,    108262,           0,      44578,              ,                ,               
 9094,    108222,           0,      43976,              ,                ,               
 9095,    108273,           0,      45000,              ,                ,               
 9096,    108332,           0,      43014,              ,                ,               
 9097,    108367,           0,      43867,              ,                ,               
 9098,    108339,           0,      44000,              ,                ,               
 9099,    108385,           0,      43990,              ,                ,               
 9100,    108307,           0,      44016,              ,                ,               
 9101,    108338,           0,      44519,              ,                ,               
 9102,    108357,           0,      44009,              ,                ,               
 9103,    108395,           0,      42999,              ,                ,               
 9104,    108363,           0,      44538,              ,                ,               
 9105,    108391,           0,      44984,              ,                ,               
 9106,    108408,           0,      44924,              ,                ,               
 9107,    108440,           0,      44017,              ,                ,               
 9108,    108393,           0,      44995,              ,                ,               
 9109,    108409,           0,      43006,              ,                ,               
 9110,    108443,           0,      44544,              ,                ,               
 9111,    108461,           0,      43995,              ,                ,               
 9112,    108488,           0,      45001,              ,                ,               
 9113,    108505,           0,      44007,              ,                ,               
 9114,    108548,           0,      47841,              ,                ,               
 9115,    108534,           0,      45000,              ,                ,               
 9116,    108541,           0,      44013,              ,                ,               
 9117,    108520,           0,      46999,              ,                ,               
 9118,    108568,           0,      44618,              ,                ,               
 9119,    108628,           0,      43999,              ,                ,               
 9120,    108675,           0,      43995,              ,                ,               
 9121,    108685,           0,      44027,              ,                ,               
 9122,    108665,           0,      43037,              ,                ,               
 9123,    108683,           0,      43999,              ,                ,               
 9124,    108593,           0,      43995,              ,                ,               
 9125,    108605,           0,      46514,              ,                ,               
 9126,    108669,           0,      48085,              ,                ,               
 9127,    108714,           0,      47244,              ,                ,               
 9128,    108622,           0,      44011,              ,                ,               
 9129,    108656,           0,      45010,              ,                ,               
 9130,    108732,           0,      49496,              ,                ,               
 9131,    108702,           0,      44975,              ,                ,               
 9132,    108741,           0,      43999,              ,                ,               
 9133,    108697,           0,      44016,              ,                ,               
 9134,    108732,           0,      43554,              ,                ,               
 9135,    108774,           0,      44562,              ,                ,               
 9136,    108775,           0,      44999,              ,                ,               
 9137,    108770,           0,      44003,              ,                ,               
 9138,    108802,           0,      44053,              ,                ,               
 9139,    108793,           0,      43572,              ,                ,               
 9140,    108893,           0,      42999,              ,                ,               
 9141,    108914,           0,      44017,              ,                ,               
 9142,    108917,           0,      46632,              ,                ,               
 9143,    108849,           0,      45131,              ,                ,               
 9144,    108952,           0,      44999,              ,                ,               
 9145,    108977,           0,      45000,              ,                ,               
 9146,    108946,           0,      44589,              ,                ,               
 9147,    108952,           0,      44981,              ,                ,               
 9148,    108903,           0,      45512,              ,                ,               
 9149,    108973,           0,      44018,              ,                ,               
 9150,    109030,           0,      42999,              ,                ,               
 9151,    109087,           0,      43656,              ,                ,               
 9152,    109065,           0,      43988,              ,                ,               
 9153,    109076,           0,      44988,              ,                ,               
 9154,    109083,           0,      44976,              ,                ,               
 9155,    109104,           0,      44502,              ,                ,               
 9156,    109103,           0,      44520,              ,                ,               
 9157,    109119,           0,      43999,              ,                ,               
 9158,    109094,           0,      43999,              ,                ,               
 9159,    109129,           0,      45208,              ,                ,               
 9160,    109162,           0,      44506,              ,                ,               
 9161,    109153,           0,      44996,              ,                ,               
 9162,    109131,           0,      43999,              ,                ,               
 9163,    109136,           0,      44501,              ,                ,               
 9164,    109194,           0,      44997,              ,                ,               
 9165,    109173,           0,      44999,              ,                ,               
 9166,    109189,           0,      44024,              ,                ,               
 9167,    109251,           0,      44612,              ,                ,               
 9168,    109181,           0,      44614,              ,                ,               
 9169,    109220,           0,      46547,              ,                ,               
 9170,    109222,           0,      44999,              ,                ,               
 9171,    109270,           0,      45011,              ,                ,               
 9172,    109272,           0,      45578,              ,                ,               
 9173,    109259,           0,      45000,              ,                ,               
 9174,    109289,           0,      46988,              ,                ,               
 9175,    109276,           0,      43571,              ,                ,               
 9176,    109300,           0,      44999,              ,                ,               
 9177,    109311,           0,      44590,              ,                ,               
 9178,    109315,           0,      44982,              ,                ,               
 9179,    109376,           0,      46969,              ,                ,               
 9180,    109370,           0,      44514,              ,                ,               
 9181,    109390,           0,      45002,              ,                ,               
 9182,    109496,           0,      45003,              ,                ,               
 9183,    109487,           0,      44996,              ,                ,               
 9184,    109488,           0,      45512,              ,                ,               
 9185,    109507,           0,      49664,              ,                ,               
 9186,    109472,           0,      49044,              ,                ,               
 9187,    109493,           0,      45989,              ,                ,               
 9188,    109522,           0,      44495,              ,                ,               
 9189,    109546,           0,      46067,              ,                ,               
 9190,    109517,           0,      45448,              ,                ,               
 9191,    109488,           0,      44975,              ,                ,               
 9192,    109555,           0,      45001,              ,                ,               
 9193,    109570,           0,      44512,              ,                ,               
 9194,    109641,           0,      45999,              ,                ,               
 9195,    109662,           0,      44877,              ,                ,               
 9196,    109513,           0,      44598,              ,                ,               
 9197,    109549,           0,      44030,              ,                ,               
 9198,    109592,           0,      46068,              ,                ,               
 9199,    109643,           0,      45999,              ,                ,               
 9200,    109731,           0,      46020,              ,                ,               
 9201,    109765,           0,      45078,              ,                ,               
 9202,    109710,           0,      48966,              ,                ,               
 9203,    109712,           0,      43999,              ,                ,               
 9204,    109759,           0,      45518,              ,                ,               
 9205,    109791,           0,      46000,              ,                ,               
 9206,    109778,           0,      45022,              ,                ,               
 9207,    109794,           0,      44984,              ,                ,               
 9208,    109836,           0,      44617,              ,                ,               
 9209,    109865,           0,      47257,              ,                ,               
 9210,    109848,           0,      49152,              ,                ,               
 9211,    109808,           0,      49000,              ,                ,               
 9212,    109813,           0,      46979,              ,                ,               
 9213,    109784,           0,      46521,              ,                ,               
 9214,    109811,           0,      45999,              ,                ,               
 9215,    109859,           0,      43998,              ,                ,               
 9216,    109808,           0,      45526,              ,                ,               
 9217,    109820,           0,      45518,              ,                ,               
 9218,    109803,           0,      44527,              ,                ,               
 9219,    109831,           0,      44999,              ,                ,               
 9220,    109974,           0,      46006,              ,                ,               
 9221,    109963,           0,      46516,              ,                ,               
 9222,    110004,           0,      44813,              ,                ,               
 9223,    110001,           0,      47043,              ,                ,               
 9224,    109968,           0,      43999,              ,                ,               
 9225,    109989,           0,      48519,              ,                ,               
 9226,    109933,           0,      44999,              ,                ,               
 9227,    109995,           0,      44002,              ,                ,               
 9228,    109987,           0,      44003,              ,                ,               
 9229,    110015,           0,      45509,              ,                ,               
 9230,    109999,           0,      45521,              ,                ,               
 9231,    110037,           0,      46023,              ,                ,               
 9232,    110104,           0,      46000,              ,                ,               
 9233,    110127,           0,      46025,              ,                ,               
 9234,    110145,           0,      48505,              ,                ,               
 9235,    110144,           0,      48009,              ,                ,               
 9236,    110140,           0,      52004,              ,                ,               
 9237,    110137,           0,      44173,              ,                ,               
 9238,    110161,           0,      45104,              ,                ,               
 9239,    110203,           0,      44000,              ,                ,               
 9240,    110233,           0,      45017,              ,                ,               
 9241,    110255,           0,      45039,              ,                ,               
 9242,    110241,           0,      44341,              ,                ,               
 9243,    110275,           0,      43999,              ,                ,               
 9244,    110259,           0,      44995,              ,                ,               
 9245,    110267,           0,      45395,              ,                ,               
 9246,    110311,           0,      44983,              ,                ,               
 9247,    110320,           0,      49004,              ,                ,               
 9248,    110304,           0,      44993,              ,                ,               
 9249,    110327,           0,      48605,              ,                ,               
 9250,    110339,           0,      45060,              ,                ,               
 9251,    110363,           0,      49000,              ,                ,               
 9252,    110407,           0,      45995,              ,                ,               
 9253,    110381,           0,      46002,              ,                ,               
 9254,    110414,           0,      45516,              ,                ,               
 9255,    110432,           0,      44998,              ,                ,               
 9256,    110456,           0,      44990,              ,                ,               
 9257,    110469,           0,      45513,              ,                ,               
 9258,    110422,           0,      46480,              ,                ,               
 9259,    110451,           0,      48572,              ,                ,               
 9260,    110436,           0,      45619,              ,                ,               
 9261,    110451,           0,      45999,              ,                ,               
 9262,    110471,           0,      45252,              ,                ,               
 9263,    110514,           0,      44999,              ,                ,               
 9264,    110557,           0,      43982,              ,                ,               
 9265,    110559,           0,      45012,              ,                ,               
 9266,    110473,           0,      44559,              ,                ,               
 9267,    110521,           0,      44011,              ,                ,               
 9268,    110530,           0,      44995,              ,                ,               
 9269,    110542,           0,      44572,              ,                ,               
 9270,    110666,           0,      44004,              ,                ,               
 9271,    110659,           0,      44582,              ,                ,               
 9272,    110646,           0,      45006,              ,                ,               
 9273,    110672,           0,      46927,              ,                ,               
 9274,    110592,           0,      49013,              ,                ,               
 9275,    110630,           0,      44999,              ,                ,               
 9276,    110676,           0,      47986,              ,                ,               
 9277,    110653,           0,      47018,              ,                ,               
 9278,    110673,           0,      44672,              ,                ,               
 9279,    110649,           0,      46576,              ,                ,               
 9280,    110772,           0,      43999,              ,                ,               
 9281,    110784,           0,      45012,              ,                ,               
 9282,    110764,           0,      45023,              ,                ,               
 9283,    110805,           0,      44565,              ,                ,               
 9284,    110774,           0,      44990,              ,                ,               
 9285,    110796,           0,      45975,              ,                ,               
 9286,    110785,           0,      45514,              ,                ,               
 9287,    110828,           0,      45999,              ,                ,               
 9288,    110801,           0,      45999,              ,                ,               
 9289,    110828,           0,      44997,              ,                ,               
 9290,    110791,           0,      45509,              ,                ,               
 9291,    110846,           0,      44518,              ,                ,               
 9292,    111013,           0,      45534,              ,                ,               
 9293,    110956,           0,      45000,              ,                ,               
 9294,    110930,           0,      45991,              ,                ,               
 9295,    110920,           0,      45578,              ,                ,               
 9296,    110944,           0,      44998,              ,                ,               
 9297,    110950,           0,      44987,              ,                ,               
 9298,    110951,           0,      45578,              ,                ,               
 9299,    111002,           0,      45000,              ,                ,               
 9300,    110949,           0,      45534,              ,                ,               
 9301,    110999,           0,      45574,              ,                ,               
 9302,    111073,           0,      44998,              ,                ,               
 9303,    111018,           0,      45227,              ,                ,               
 9304,    111040,           0,      44999,              ,                ,               
 9305,    111041,           0,      44996,              ,                ,               
 9306,    111108,           0,      45999,              ,                ,               
 9307,    111074,           0,      44512,              ,                ,               
 9308,    111124,           0,      46859,              ,                ,               
 9309,    111114,           0,      45013,              ,                ,               
 9310,    111158,           0,      45041,              ,                ,               
 9311,    111214,           0,      44536,              ,                ,               
 9312,    111270,           0,      44581,              ,                ,               
 9313,    111261,           0,      44987,              ,                ,               
 9314,    111277,           0,      44982,              ,                ,               
 9315,    111241,           0,      48037,              ,                ,               
 9316,    111282,           0,      44573,              ,                ,               
 9317,    111279,           0,      44995,              ,                ,               
 9318,    111216,           0,      44977,              ,                ,               
 9319,    111328,           0,      48110,              ,                ,               
 9320,    111170,           0,      47005,              ,                ,               
 9321,    111200,           0,      47011,              ,                ,               
 9322,    111276,           0,      46002,              ,                ,               
 9323,    111286,           0,      48026,              ,                ,               
 9324,    111402,           0,      46534,              ,                ,               
 9325,    111401,           0,      45414,              ,                ,               
 9326,    111332,           0,      44979,              ,                ,               
 9327,    111364,           0,      51566,              ,                ,               
 9328,    111350,           0,      55022,              ,                ,               
 9329,    111354,           0,      54258,              ,                ,               
 9330,    111401,           0,      47564,              ,                ,               
 9331,    111398,           0,      49567,              ,                ,               
 9332,    111443,           0,      62609,              ,                ,               
 9333,    111483,           0,      59999,              ,                ,               
 9334,    111445,           0,      62610,              ,                ,               
 9335,    111468,           0,      53016,              ,                ,               
 9336,    111502,           0,      49025,              ,                ,               
 9337,    111510,           0,      53589,              ,                ,               
 9338,    111565,           0,      55085,              ,                ,               
 9339,    111523,           0,      50012,              ,                ,               
 9340,    111627,           0,      49012,              ,                ,               
 9341,    111604,           0,      48053,              ,                ,               
 9342,    111601,           0,      48988,              ,                ,               
 9343,    111638,           0,      47987,              ,                ,               
 9344,    111589,           0,      48002,              ,                ,               
 9345,    111597,           0,      45573,              ,                ,               
 9346,    111673,           0,      45987,              ,                ,               
 9347,    111630,           0,      45987,              ,                ,               
 9348,    111676,           0,      45991,              ,                ,               
 9349,    111697,           0,      44577,              ,                ,               
 9350,    111644,           0,      45587,              ,                ,               
 9351,    111683,           0,      45016,              ,                ,               
 9352,    111757,           0,      46579,              ,                ,               
 9353,    111770,           0,      46008,              ,                ,               
 9354,    111755,           0,      46540,              ,                ,               
 9355,    111732,           0,      45023,              ,                ,               
 9356,    111775,           0,      47998,              ,                ,               
 9357,    111784,           0,      49574,              ,                ,               
 9358,    111829,           0,      45622,              ,                ,               
 9359,    111835,           0,      47016,              ,                ,               
 9360,    111907,           0,      44989,              ,                ,               
 9361,    111941,           0,      46031,              ,                ,               
 9362,    111929,           0,      44540,              ,                ,               
 9363,    111964,           0,      46000,              ,                ,               
 9364,    111942,           0,      48000,              ,                ,               
 9365,    111935,           0,      46615,              ,                ,               
 9366,    111945,           0,      44999,              ,                ,               
 9367,    111883,           0,      45970,              ,                ,               
 9368,    111976,           0,      44999,              ,                ,               
 9369,    112012,           0,      45518,              ,                ,               
 9370,    112038,           0,      45528,              ,                ,               
 9371,    112047,           0,      44999,              ,                ,               
 9372,    112004,           0,      45998,              ,                ,               
 9373,    112002,           0,      44995,              ,                ,               
 9374,    111983,           0,      45515,              ,                ,               
 9375,    112038,           0,      46006,              ,                ,               
 9376,    112101,           0,      46533,              ,                ,               
 9377,    112111,           0,      45609,              ,                ,               
 9378,    112164,           0,      46031,              ,                ,               
 9379,    112169,           0,      47053,              ,                ,               
 9380,    112143,           0,      46000,              ,                ,               
 9381,    112153,           0,      45000,              ,                ,               
 9382,    112126,           0,      46319,              ,                ,               
 9383,    112184,           0,      46000,              ,                ,               
 9384,    112166,           0,      45999,              ,                ,               
 9385,    112194,           0,      46036,              ,                ,               
 9386,    112173,           0,      46547,              ,                ,               
 9387,    112156,           0,      45999,              ,                ,               
 9388,    112206,           0,      45994,              ,                ,               
 9389,    112257,           0,      46516,              ,                ,               
 9390,    112273,           0,      48999,              ,                ,               
 9391,    112237,           0,      45506,              ,                ,               
 9392,    112222,           0,      46001,              ,                ,               
 9393,    112238,           0,      48789,              ,                ,               
 9394,    112297,           0,      48524,              ,                ,               
 9395,    112272,           0,      47023,              ,                ,               
 9396,    112282,           0,      45999,              ,                ,               
 9397,    112266,           0,      46494,              ,                ,               
 9398,    112322,           0,      45999,              ,                ,               
 9399,    112391,           0,      45509,              ,                ,               
 9400,    112386,           0,      46998,              ,                ,               
 9401,    112382,           0,      46908,              ,                ,               
 9402,    112347,           0,      45572,              ,                ,               
 9403,    112396,           0,      45104,              ,                ,               
 9404,    112409,           0,      46979,              ,                ,               
 9405,    112412,           0,      47004,              ,                ,               
 9406,    112475,           0,      47511,              ,                ,               
 9407,    112524,           0,      57102,              ,                ,               
 9408,    112548,           0,      53002,              ,                ,               
 9409,    112560,           0,      62043,              ,                ,               
 9410,    112549,           0,      47518,              ,                ,               
 9411,    112528,           0,      46999,              ,                ,               
 9412,    112532,           0,      47000,              ,                ,               
 9413,    112535,           0,      47006,              ,                ,               
 9414,    112575,           0,      47318,              ,                ,               
 9415,    112519,           0,      46022,              ,                ,               
 9416,    112538,           0,      45998,              ,                ,               
 9417,    112567,           0,      47562,              ,                ,               
 9418,    112620,           0,      46852,              ,                ,               
 9419,    112616,           0,      45973,              ,                ,               
 9420,    112670,           0,      49004,              ,                ,               
 9421,    112698,           0,      50585,              ,                ,               
 9422,    112664,           0,      46000,              ,                ,               
 9423,    112720,           0,      46999,              ,                ,               
 9424,    112687,           0,      47010,              ,                ,               
 9425,    112680,           0,      50404,              ,                ,               
 9426,    112720,           0,      51135,              ,                ,               
 9427,    112751,           0,      48016,              ,                ,               
 9428,    112745,           0,      47582,              ,                ,               
 9429,    112732,           0,      50993,              ,                ,               
 9430,    112663,           0,      48509,              ,                ,               
 9431,    112772,           0,      46000,              ,                ,               
 9432,    112730,           0,      48003,              ,                ,               
 9433,    112762,           0,      47513,              ,                ,               
 9434,    112787,           0,      47017,              ,                ,               
 9435,    112779,           0,      46009,              ,                ,               
 9436,    112838,           0,      45617,              ,                ,               
 9437,    112865,           0,      45000,              ,                ,               
 9438,    112906,           0,      47049,              ,                ,               
 9439,    112871,           0,      47975,              ,                ,               
 9440,    112935,           0,      45999,              ,                ,               
 9441,    112944,           0,      49240,              ,                ,               
 9442,    112895,           0,      50050,              ,                ,               
 9443,    112957,           0,      44996,              ,                ,               
 9444,    112934,           0,      46595,              ,                ,               
 9445,    112903,           0,      46013,              ,                ,               
 9446,    113048,           0,      45988,              ,                ,               
 9447,    113061,           0,      47990,              ,                ,               
 9448,    113064,           0,      45506,              ,                ,               
 9449,    113027,           0,      46519,              ,                ,               
 9450,    113056,           0,      45509,              ,                ,               
 9451,    113055,           0,      46997,              ,                ,               
 9452,    113075,           0,      48007,              ,                ,               
 9453,    113112,           0,      46539,              ,                ,               
 9454,    113093,           0,      46981,              ,                ,               
 9455,    113120,           0,      50932,              ,                ,               
 9456,    113095,           0,      46526,              ,                ,               
 9457,    113131,           0,      51008,              ,                ,               
 9458,    113113,           0,      47008,              ,                ,               
 9459,    113116,           0,      47022,              ,                ,               
 9460,    113226,           0,      46031,              ,                ,               
 9461,    113218,           0,      47966,              ,                ,               
 9462,    113163,           0,      46906,              ,                ,               
 9463,    113148,           0,      46000,              ,                ,               
 9464,    113208,           0,      45610,              ,                ,               
 9465,    113235,           0,      47999,              ,                ,               
 9466,    113289,           0,      45000,              ,                ,               
 9467,    113285,           0,      46999,              ,                ,               
 9468,    113217,           0,      45621,              ,                ,               
 9469,    113264,           0,      46031,              ,                ,               
 9470,    113363,           0,      47012,              ,                ,               
 9471,    113318,           0,      45999,              ,                ,               
 9472,    113298,           0,      45974,              ,                ,               
 9473,    113314,           0,      46586,              ,                ,               
 9474,    113302,           0,      45987,              ,                ,               
 9475,    113363,           0,      47001,              ,                ,               
 9476,    113315,           0,      46475,              ,                ,               
 9477,    113361,           0,      46004,              ,                ,               
 9478,    113393,           0,      45562,              ,                ,               
 9479,    113422,           0,      47991,              ,                ,               
 9480,    113432,           0,      45999,              ,                ,               
 9481,    113447,           0,      46511,              ,                ,               
 9482,    113430,           0,      47003,              ,                ,               
 9483,    113407,           0,      46968,              ,                ,               
 9484,    113496,           0,      47509,              ,                ,               
 9485,    113511,           0,      46999,              ,                ,               
 9486,    113576,           0,      45995,              ,                ,               
 9487,    113600,           0,      47003,              ,                ,               
 9488,    113582,           0,      46510,              ,                ,               
 9489,    113596,           0,      47489,              ,                ,               
 9490,    113581,           0,      46512,              ,                ,               
 9491,    113596,           0,      46999,              ,                ,               
 9492,    113632,           0,      49999,              ,                ,               
 9493,    113628,           0,      47513,              ,                ,               
 9494,    113588,           0,      47002,              ,                ,               
 9495,    113635,           0,      46022,              ,                ,               
 9496,    113638,           0,      45308,              ,                ,               
 9497,    113645,           0,      46030,              ,                ,               
 9498,    113656,           0,      46563,              ,                ,               
 9499,    113706,           0,      46973,              ,                ,               
 9500,    113703,           0,      46999,              ,                ,               
 9501,    113697,           0,      46510,              ,                ,               
 9502,    113716,           0,      47008,              ,                ,               
 9503,    113777,           0,      45987,              ,                ,               
 9504,    113765,           0,      46585,              ,                ,               
 9505,    113772,           0,      47790,              ,                ,               
 9506,    113831,           0,      49000,              ,                ,               
 9507,    113810,           0,      45999,              ,                ,               
 9508,    113891,           0,      45552,              ,                ,               
 9509,    113909,           0,      47026,              ,                ,               
 9510,    113888,           0,      45559,              ,                ,               
 9511,    113936,           0,      46969,              ,                ,               
 9512,    113875,           0,      48513,              ,                ,               
 9513,    113903,           0,      47521,              ,                ,               
 9514,    113904,           0,      46999,              ,                ,               
